,fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
74,2022-05-01,B569X,CAPDEPERA,ILLES BALEARS,57,"20,2","0,0","16,3",23:00,"24,1",12:00,20,"4,2","8,1",17:10,,"1012,4",00,"1008,6",24
75,2022-05-01,7145D,CIEZA,MURCIA,265,"19,9","0,0","12,3",04:40,"27,5",14:20,13,"2,5","6,7",14:40,,,,,
76,2022-05-01,5402,CÓRDOBA AEROPUERTO,CORDOBA,90,"20,2","0,0","11,4",05:05,"29,0",15:06,99,"2,8","9,2",Varias,"12,7","1010,6",Varias,"1004,1",18
77,2022-05-01,1387E,A CORUÑA AEROPUERTO,A CORUÑA,98,"12,4","0,0","9,7",02:26,"15,0",13:09,11,"2,5","7,2",08:05,,"1011,4",Varias,"1008,0",24
78,2022-05-01,5641X,ÉCIJA,SEVILLA,130,"21,1","0,0","12,5",05:00,"29,7",14:20,28,"1,9","9,2",16:50,,"1006,8",00,"1000,8",18
79,2022-05-01,4148,VISO DEL MARQUÉS,CIUDAD REAL,804,"16,9","0,0","9,9",05:40,"23,9",13:40,24,"2,2","8,9",13:50,,,,,
80,2022-05-01,1002Y,"BAZTAN, IRURITA ",NAVARRA,183,"14,2","0,0","8,4",00:10,"19,9",12:00,02,"2,2","7,5",15:20,,,,,
81,2022-05-01,6058I,ESTEPONA,MALAGA,19,"18,8","0,0","12,6",Varias,"24,9",16:10,28,"1,1","6,7",23:30,"10,5","1021,3",00,"1014,6",24
82,2022-05-01,9898,"HUESCA, AEROPUERTO",HUESCA,546,"16,9","0,0","10,2",23:00,"23,6",15:20,99,"1,7","6,9",Varias,"11,0","955,5",00,"950,1",18
83,2022-05-01,9569A,CALANDA,TERUEL,466,"16,6","1,4","9,6",05:30,"23,6",15:00,32,"2,8","11,4",13:40,"11,0","965,7",00,"960,6",18
84,2022-05-01,1505,LUGO AEROPUERTO,LUGO,445,"12,1","0,0","7,9",06:00,"16,3",16:20,05,"1,4","6,4",20:50,"0,9","970,7",00,"967,1",24
85,2022-05-01,2661,"LEÓN, VIRGEN DEL CAMINO",LEON,912,"14,8","0,4","8,2",05:47,"21,3",13:35,99,"3,3","9,7",Varias,"7,9","917,2",00,"911,0",18
86,2022-05-01,7096B,HELLÍN,ALBACETE,605,"18,3","0,1","12,2",05:40,"24,4",13:20,01,"1,7","9,2",13:30,,"951,0",00,"945,7",24
87,2022-05-01,5960,JEREZ DE LA FRONTERA AEROPUERTO,CADIZ,27,"20,1","0,0","10,8",04:18,"29,4",14:52,99,"2,5","10,3",Varias,"12,4","1018,8",00,"1014,0",24
88,2022-05-01,9434P,"ZARAGOZA, VALDESPARTERA",ZARAGOZA,254,"19,2","0,0","12,5",05:20,"25,8",16:00,31,"3,3","10,3",23:59,"11,9","990,0",00,"984,0",Varias
89,2022-05-01,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"17,5","1,7","13,4",03:25,"21,6",13:13,07,"2,5","7,8",09:14,"10,5","1015,9",00,"1011,1",24
90,2022-05-01,8500A,CASTELLÓ - ALMASSORA,CASTELLON,48,"17,4","2,4","12,5",05:50,"22,2",13:50,11,"1,7","6,1",11:10,"12,2","1014,0",00,"1010,4",24
91,2022-05-01,5796,MORÓN DE LA FRONTERA,SEVILLA,87,"20,6","0,0","11,6",04:20,"29,7",15:10,26,"1,7","8,6",17:30,"11,7","1011,4",00,"1005,9",18
