,fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
86,2022-04-01,2661,"LEÓN, VIRGEN DEL CAMINO",LEON,912,"2,6","0,0","-1,8",22:36,"6,9",13:50,33,"5,0","15,0",13:16,"9,0","914,1",Varias,"907,2",00
87,2022-04-01,7096B,HELLÍN,ALBACETE,605,"8,0","0,1","4,5",23:59,"11,6",14:40,33,"5,3","13,6",09:10,,"947,0",24,"937,8",Varias
88,2022-04-01,5960,JEREZ DE LA FRONTERA AEROPUERTO,CADIZ,27,"14,0","0,0","8,3",23:59,"19,8",14:50,26,"4,4","10,3",14:00,"10,5","1013,8",10,"1011,2",05
89,2022-04-01,9434P,"ZARAGOZA, VALDESPARTERA",ZARAGOZA,254,"6,8","0,0","3,4",23:20,"10,2",14:20,31,"7,8","20,6",14:20,"9,5","986,9",Varias,"977,4",00
90,2022-04-01,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"12,2","0,0","6,8",23:50,"17,6",12:59,31,"8,3","15,3",12:02,"11,7","1013,1",Varias,"1002,5",04
91,2022-04-01,8500A,CASTELLÓ - ALMASSORA,CASTELLON,48,"11,2","0,0","6,9",23:59,"15,6",13:20,34,"3,9","14,7",09:00,"11,4","1011,5",23,"999,3",02
92,2022-04-01,5796,MORÓN DE LA FRONTERA,SEVILLA,87,"14,2","0,0","8,1",05:40,"20,2",15:10,24,"2,8","8,1",17:40,"10,7","1006,3",24,"1003,2",00
93,2022-04-01,5047E,BAZA,GRANADA,785,"8,7","0,4","4,6",23:59,"12,8",13:20,99,"3,9","10,0",Varias,"3,6","926,1",24,"918,9",03
94,2022-04-01,5972X,SAN FERNANDO,CADIZ,28,"14,8","0,0","13,0",07:00,"16,6",16:30,30,"4,4","11,7",00:10,,"1013,8",11,"1010,9",05
95,2022-04-01,1475X,SANTIAGO DE COMPOSTELA,A CORUÑA,240,"7,6","0,0","2,8",06:50,"12,3",13:50,04,"1,7","9,4",14:40,,,,,
96,2022-04-01,0076,BARCELONA AEROPUERTO,BARCELONA,4,"10,9","0,0","6,0",23:59,"15,8",14:06,31,"7,2","17,5",13:35,"11,6","1010,9",Varias,"1000,2",06
97,2022-04-01,4061X,QUINTANAR DE LA ORDEN,TOLEDO,692,"6,2","0,0","1,6",23:59,"10,8",15:00,34,"4,4","10,3",10:50,,"937,1",24,"928,1",02
98,2022-04-01,9990X,"NAUT ARAN, ARTIES ",LLEIDA,1161,"-2,6","0,5","-5,2",21:00,"0,1",,24,"2,8","14,4",06:00,,,,,
99,2022-04-01,8325X,POLINYÀ DE XÚQUER,VALENCIA,12,"12,2","0,0","6,8",23:40,"17,7",14:40,33,"1,1","8,3",14:40,,,,,
100,2022-04-01,2867,SALAMANCA AEROPUERTO,SALAMANCA,790,"4,0","0,0","-1,2",23:53,"9,3",14:46,06,"3,9","10,3",10:18,"8,6","927,7",24,"919,9",01
101,2022-04-01,B346X,PORRERES,ILLES BALEARS,120,"10,8","0,0","7,7",23:59,"14,0",11:20,35,"3,3","13,6",08:00,,,,,
102,2022-04-01,2235U,CERVERA DE PISUERGA,PALENCIA,1140,"-0,3","1,2","-4,5",22:00,"3,9",16:00,34,"3,3","10,8",07:50,"5,0","887,6",Varias,"881,5",00
103,2022-04-01,1221D,PAJARES-VALGRANDE,ASTURIAS,1480,"-4,0","12,2","-5,0",07:00,"-3,1",00:10,31,"0,8","11,9",00:50,,,,,
104,2022-04-01,2775X,VILLARDECIERVOS,ZAMORA,850,"4,1","0,0","-1,5",23:59,"9,7",14:00,33,"2,5","11,1",15:00,"11,5","922,0",23,"914,4",00
105,2022-04-01,9981A,ESTACIÓN DE TORTOSA (ROQUETES),TARRAGONA,50,"10,4","0,0","6,7",Varias,"14,0",12:50,31,"8,3","23,9",00:10,"11,8","1008,6",22,"995,7",00
106,2022-04-01,3434X,NAVALMORAL DE LA MATA,CACERES,269,"9,8","0,0","3,5",23:20,"16,1",14:50,08,"1,9","10,3",09:30,"8,0","986,5",24,"977,7",00
107,2022-04-01,1041A,ZUMAIA,GIPUZKOA,28,,"2,0",,,,,33,"11,9","24,7",06:50,,,,,
108,2022-04-01,1014,"HONDARRIBIA, MALKARROA",GIPUZKOA,4,"6,8","4,3","4,3",05:50,"9,4",16:25,31,"3,3","16,9",19:55,"6,3","1019,0",24,"1012,6",00
109,2022-04-01,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,8","0,0","4,4",23:59,"15,3",15:00,28,"3,1","9,2",00:30,,"952,9",23,"946,6",00
110,2022-04-01,C629X,"MOGÁN, PUERTO",LAS PALMAS,10,"18,7",,"15,1",07:10,"22,3",10:00,25,"4,4","7,2",13:10,,,,,
111,2022-04-01,9294E,"BARDENAS REALES, BASE AÉREA",NAVARRA,295,"5,0","2,8","1,6",06:00,"8,5",14:30,32,"9,4","20,3",13:40,,"982,5",24,"974,3",00
112,2022-04-01,4386B,LLERENA,BADAJOZ,655,"9,6","0,0","5,2",23:30,"14,0",13:40,34,"3,9","10,6",17:10,"8,6","941,5",24,"936,8",Varias
113,2022-04-01,4452,BADAJOZ AEROPUERTO,BADAJOZ,185,"12,3","0,0","7,4",23:59,"17,2",14:40,03,"4,2","9,7",12:30,"11,1","995,6",24,"990,4",03
114,2022-04-01,C659H,"LAS PALMAS DE GRAN CANARIA, SAN CRISTOBAL",LAS PALMAS,55,"18,2","0,0","14,4",07:40,"22,1",14:50,34,"2,8","9,2",05:20,,,,,
115,2022-04-01,3391,SOTILLO DE LA ADRADA,AVILA,630,"8,4","0,0","4,7",07:40,"12,0",16:00,32,"2,8","11,1",06:50,,,,,
116,2022-04-01,5390Y,VILLANUEVA DE CÓRDOBA,CORDOBA,750,"7,8","0,0","3,2",23:59,"12,3",15:40,27,"2,5","7,5",00:50,,"930,5",23,"924,9",04
117,2022-04-01,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"1,1","11,8","-1,7",23:00,"3,9",15:00,32,"2,5","10,8",14:50,,,,,
118,2022-04-01,3111D,SOMOSIERRA,MADRID,1450,"-2,4","0,8","-5,9",23:20,"1,1",15:10,88,"3,3","12,2",16:30,,,,,
119,2022-04-01,C329Z,SAN SEBASTIÁN DE LA GOMERA,STA. CRUZ DE TENERIFE,15,"19,8","0,0","17,5",04:30,"22,0",13:00,04,"2,2","10,8",01:50,,"1017,1",00,"1013,1",17
120,2022-04-01,3013,MOLINA DE ARAGÓN,GUADALAJARA,1062,"1,9",Ip,"-2,9",23:59,"6,7",14:25,30,"3,3","11,4",12:50,"6,4","895,0",24,"886,8",00
121,2022-04-01,8293X,XÀTIVA,VALENCIA,88,"12,0","0,0","6,5",23:59,"17,4",13:50,30,"2,8","13,9",12:40,"7,7","1006,8",Varias,"995,3",Varias
122,2022-04-01,0372C,PORQUERES,GIRONA,157,"8,0","0,0","2,8",21:40,"13,1",11:40,33,"3,3","10,6",10:00,,,,,
123,2022-04-01,5704B,CAZALLA DE LA SIERRA,SEVILLA,550,"11,1","0,0","6,2",02:00,"16,0",14:40,32,"3,1","11,1",13:00,,"952,8",23,"948,2",04
124,2022-04-01,C429I,TENERIFE SUR AEROPUERTO,STA. CRUZ DE TENERIFE,64,"18,5","0,0","15,2",05:51,"21,8",12:32,10,"6,4","15,0",13:05,"6,4","1010,6",00,"1006,3",17
125,2022-04-01,8414A,VALENCIA AEROPUERTO,VALENCIA,56,"10,8","0,0","5,0",23:33,"16,6",14:19,99,"5,8","16,1",Varias,"10,9","1010,0",Varias,"998,0",01
126,2022-04-01,1735X,XINZO DE LIMIA,OURENSE,616,"2,6","0,0","-3,6",23:50,"8,8",15:10,04,"3,9","10,3",11:20,,,,,
127,2022-04-01,5270B,JAÉN,JAEN,580,"11,1","0,0","7,1",23:59,"15,1",14:40,28,"3,1","11,7",02:20,"4,1","950,2",24,"943,8",Varias
128,2022-04-01,9563X,CASTELLFORT,CASTELLON,1220,"-0,2","0,0","-2,8",Varias,"2,4",14:30,,,,,,,,,
129,2022-04-01,1700X,O CARBALLIÑO,OURENSE,400,"6,6","0,0","0,1",23:59,"13,1",14:10,05,"1,4","8,9",00:50,,,,,
130,2022-04-01,3526X,CORIA,CACERES,313,"11,0","0,0","6,8",23:30,"15,2",16:10,02,"1,9","14,2",08:30,"11,6","982,0",24,"975,3",00
131,2022-04-01,1387,A CORUÑA,A CORUÑA,58,"9,6","0,0","7,3",06:40,"11,9",12:00,03,"3,9","12,2",09:50,"10,4","1016,8",24,"1011,1",00
