,fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
73,2022-09-01,B569X,CAPDEPERA,ILLES BALEARS,57,"28,4","0,0","24,2",,"32,5",13:00,18,"3,9","8,3",15:50,,"1007,6",Varias,"1004,8",18
74,2022-09-01,7145D,CIEZA,MURCIA,265,"28,0","0,0","20,0",05:50,"36,0",14:10,15,"2,2","6,9",18:20,,,,,
75,2022-09-01,5402,CÓRDOBA AEROPUERTO,CORDOBA,90,"24,4","0,0","14,8",05:57,"33,9",15:59,21,"3,1","8,3",16:11,"9,7","1005,8",Varias,"1001,8",17
76,2022-09-01,1387E,A CORUÑA AEROPUERTO,A CORUÑA,98,"19,2","1,5","15,3",00:26,"23,2",16:32,13,"2,8","7,2",06:28,"3,6","1006,2",00,"1004,0",05
77,2022-09-01,5641X,ÉCIJA,SEVILLA,130,"24,6","0,0","16,0",06:00,"33,1",15:00,26,"2,2","9,4",13:20,,"1001,8",09,"998,7",Varias
78,2022-09-01,4148,VISO DEL MARQUÉS,CIUDAD REAL,804,"23,7","0,0","16,4",06:20,"31,0",14:40,20,"2,5","8,1",14:20,,,,,
79,2022-09-01,1002Y,"BAZTAN, IRURITA ",NAVARRA,183,"23,8","0,0","18,3",05:50,"29,4",13:20,35,"1,1","5,6",14:40,,,,,
80,2022-09-01,6058I,ESTEPONA,MALAGA,19,"26,8","0,0","19,6",03:50,"34,1",17:00,26,"2,2","11,7",17:00,,"1014,6",00,"1011,5",16
81,2022-09-01,9898,"HUESCA, AEROPUERTO",HUESCA,546,"24,0","0,0","16,4",05:40,"31,6",14:00,17,"1,9","7,2",14:30,"11,7","953,3",00,"949,0",17
82,2022-09-01,9569A,CALANDA,TERUEL,466,"25,4","0,0","17,7",04:20,"33,0",15:50,15,"2,5","10,3",18:10,"9,9","963,0",01,"958,2",16
83,2022-09-01,1505,LUGO AEROPUERTO,LUGO,445,"19,2","1,0","13,6",00:10,"24,9",14:50,34,"1,7","9,7",16:10,"4,1","967,2",00,"964,2",15
84,2022-09-01,2661,"LEÓN, VIRGEN DEL CAMINO",LEON,912,"19,0","0,0","12,9",06:02,"25,2",16:42,99,"3,1","8,3",Varias,"10,0","914,6",00,"910,8",16
