,fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
99,2022-02-01,2867,SALAMANCA AEROPUERTO,SALAMANCA,790,"3,8","0,0","-4,1",04:36,"11,6",16:06,99,"5,3","13,9",Varias,"9,8","940,8",Varias,"937,6",15
100,2022-02-01,B346X,PORRERES,ILLES BALEARS,120,"10,8","0,0","5,3",01:20,"16,3",12:40,28,"1,4","6,7",13:30,,,,,
101,2022-02-01,2235U,CERVERA DE PISUERGA,PALENCIA,1140,"8,2","0,0","2,6",05:00,"13,9",15:30,35,"3,3","15,0",01:00,"6,2","902,0",12,"898,8",01
102,2022-02-01,1221D,PAJARES-VALGRANDE,ASTURIAS,1480,"3,8","0,3","-1,4",08:30,"9,0",23:40,30,"1,4","11,7",00:30,,,,,
103,2022-02-01,2775X,VILLARDECIERVOS,ZAMORA,850,"5,8","0,0","-1,5",02:50,"13,0",15:30,07,"1,9","9,7",11:00,"9,0","935,0",Varias,"932,4",04
104,2022-02-01,9981A,ESTACIÓN DE TORTOSA (ROQUETES),TARRAGONA,50,"13,4","0,0","9,7",07:10,"17,0",14:30,28,"6,9","19,4",13:00,"9,5","1021,1",22,"1016,2",02
105,2022-02-01,3434X,NAVALMORAL DE LA MATA,CACERES,269,"8,0","0,0","-1,6",07:50,"17,6",15:20,03,"1,4","5,0",20:50,"9,7","997,6",Varias,"994,4",15
106,2022-02-01,1041A,ZUMAIA,GIPUZKOA,28,"8,9","0,0","6,3",23:59,"11,5",13:40,02,"1,1","13,9",03:00,,,,,
107,2022-02-01,1014,"HONDARRIBIA, MALKARROA",GIPUZKOA,4,"9,2","0,0","6,9",07:45,"11,6",12:45,06,"1,9","8,9",Varias,"1,8","1036,1",10,"1032,6",03
108,2022-02-01,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,8","0,0","0,5",07:10,"15,1",15:40,05,"2,2","8,1",13:00,,"963,5",Varias,"961,2",15
109,2022-02-01,C629X,"MOGÁN, PUERTO",LAS PALMAS,10,"22,2",,"17,9",01:50,"26,4",11:50,99,"2,8","10,3",Varias,,,,,
110,2022-02-01,9294E,"BARDENAS REALES, BASE AÉREA",NAVARRA,295,"8,4","0,4","5,8",05:40,"11,0",14:00,31,"11,1","25,6",10:30,,"996,4",18,"993,1",01
111,2022-02-01,4386B,LLERENA,BADAJOZ,655,"10,0","0,0","5,2",07:40,"14,8",15:00,02,"3,3","8,6",14:40,"9,9","952,2",10,"949,6",16
112,2022-02-01,4452,BADAJOZ AEROPUERTO,BADAJOZ,185,"9,2","0,0","-0,7",07:40,"19,0",16:10,35,"1,1","5,8",14:20,"8,1","1007,3",10,"1003,5",Varias
113,2022-02-01,C659H,"LAS PALMAS DE GRAN CANARIA, SAN CRISTOBAL",LAS PALMAS,55,"20,1","0,0","17,3",00:10,"22,9",11:10,13,"5,0","10,0",11:00,,,,,
114,2022-02-01,3391,SOTILLO DE LA ADRADA,AVILA,630,"11,2","0,0","5,3",23:30,"17,2",15:00,36,"3,6","20,6",01:30,,,,,
115,2022-02-01,5390Y,VILLANUEVA DE CÓRDOBA,CORDOBA,750,"8,0","0,0","3,4",06:40,"12,7",14:30,02,"2,5","13,1",12:30,,"941,5",22,"938,9",15
116,2022-02-01,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,1","0,0","3,4",06:50,"6,8",13:00,36,"4,2","11,4",05:30,,,,,
117,2022-02-01,3111D,SOMOSIERRA,MADRID,1450,"3,0",,"-1,6",Varias,"7,7",14:30,88,"4,2","15,6",02:30,,,,,
118,2022-02-01,C329Z,SAN SEBASTIÁN DE LA GOMERA,STA. CRUZ DE TENERIFE,15,"20,2","4,3","16,7",03:10,"23,7",13:40,02,"1,7","7,5",06:30,,"1018,4",00,"1015,4",17
119,2022-02-01,3013,MOLINA DE ARAGÓN,GUADALAJARA,1062,"3,8","0,0","-3,4",23:59,"11,1",Varias,35,"2,5","11,4",05:40,"8,3","909,3",24,"904,0",05
